cid,isosmiles,mw,polararea,complexity,heavycnt,hbonddonor,hbondacc,rotbonds,mp
10964,C(C=O)C=O,72.06,34.1,34.2,5,0,2,2,72.0
10967,C(OCCl)Cl,114.96,9.2,15.1,5,0,1,2,-41.67
10970,C(CC(=O)Cl)C(=O)Cl,154.98,34.1,96.6,8,0,2,3,20.0
10972,CC(=O)NCC(=O)O,117.1,66.4,110.0,8,2,3,2,206.0
10973,CC(C)COC(=O)N,117.15,52.3,80.5,8,1,2,3,67.0
10977,CCCCCCl,106.59,0.0,19.9,6,0,0,3,-99.0
10983,CC(=CCN=C(N)N)C,127.19,64.4,127.0,9,2,1,2,62.5
10988,CC(C)CCNCCC(C)C,157.3,12.0,66.9,11,1,1,6,-44.0
10994,C(CC#N)CC#N,94.11,47.6,104.0,7,0,2,2,-29.0
11000,C1C=CC=CC=C1,92.14,0.0,102.0,7,0,0,0,-79.5
11004,C(C#CC#CC#CC(=O)N)O,147.13,63.3,341.0,11,2,2,2,140.0
11005,CCCCCCCCCCCCCC(=O)O,228.37,37.3,155.0,16,1,2,12,53.9
11007,CCCCCCCCCCCCCCCCI,352.34,0.0,123.0,17,0,0,14,22.0
11008,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450.9,0.0,264.0,32,0,0,29,69.7
11011,C(#N)C(Cl)(Cl)Cl,144.38,23.8,82.7,6,0,1,0,-42.0
11020,CC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,289.13,75.3,356.0,16,2,3,3,181.0
11039,CC(C)C(=O)OC,102.13,26.3,66.5,7,0,2,2,-84.7
11040,CC(C(=O)OC)O,104.1,46.5,69.3,7,1,3,2,-66.0
11050,C1=CC2=C3C(=C1)C=CC(=O)C3=CC=C2,180.2,17.1,279.0,14,0,1,0,154.0
11052,CC1=C(C(=C(C=C1)C(C)C)O)C(=O)O,194.23,57.5,213.0,14,2,3,2,127.0
11071,CC(=C)CN1C(=CC(=O)N(C1=O)C)N,195.22,66.6,333.0,14,1,3,2,175.0
11075,C1=CC=C2C(=C1)C=CC(=C2[N+](=O)[O-])O,189.17,66.0,226.0,14,1,3,0,104.0
11078,CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl,330.8,64.8,295.0,22,2,5,10,149.0
11085,CC1=C(C(=C(C=C1Cl)Cl)O)Cl,211.5,20.2,142.0,11,1,1,0,46.0
11086,CC(=O)C1=CC=CC=C1N,135.16,43.1,133.0,10,1,2,1,20.0
11087,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],167.12,83.1,198.0,12,1,4,1,147.5
11089,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,192.12,80.7,308.0,14,1,5,1,162.0
11090,CC(=O)NC1=CC=CC=C1[N+](=O)[O-],180.16,74.9,212.0,13,1,3,1,94.0
11092,CC(=O)C1=C(C=C(C=C1)OC)O,166.17,46.5,167.0,12,1,3,2,52.5
11098,CN(C1=CC=CC=C1)C2=CC=CC=C2,183.25,3.2,137.0,14,0,1,2,-7.5
11101,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],151.12,62.9,164.0,11,0,3,1,43.5
11104,COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,274.27,54.0,279.0,20,0,5,6,89.0
11107,C1=CN=CC=C1C2=CC=NC=C2,156.18,25.8,108.0,12,0,2,1,111.0
11108,C1=CC=C(C=C1)N(CCCl)CCCl,218.12,3.2,118.0,13,0,1,5,45.0
11121,CC1=CC(=C(C=C1)C)Br,185.06,0.0,90.6,9,0,0,0,9.0
11122,CC1=CC(=O)C=CC1=O,122.12,34.1,221.0,9,0,2,0,69.0
11123,C1=CC(=C(C=C1Cl)Cl)N,162.01,26.0,97.1,9,1,1,0,63.5
11124,CCC(=O)OC,88.11,26.3,49.5,6,0,2,2,-87.62
11128,CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,247.24,123.0,311.0,17,4,7,3,145.0
11137,C1=CC(=CC(=C1)O)[N+](=O)[O-],139.11,66.0,131.0,10,1,3,0,96.8
11140,COC1=CC=CC(=C1)[N+](=O)[O-],153.14,55.0,143.0,11,0,3,1,38.5
11145,CCCCN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,275.17,32.299,251.0,17,1,1,4,102.0
11148,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,723.2,78.9,711.0,51,0,6,44,58.5
11155,C1=CC(=CC=C1OCOC2=CC=C(C=C2)Cl)Cl,269.12,18.5,188.0,17,0,2,4,70.5
11157,C1=CC=C(C=C1)CNN,122.17,38.0,67.3,9,2,2,2,26.0
11158,C1=CC(=CC=C1C=O)N,121.14,43.1,95.1,9,1,2,1,71.5
11159,CCCCCCCCCCCCCCCCCC1=NCCN1.CC(=O)O,368.6,61.7,292.0,26,2,3,16,65.0
11161,C(C(=O)NCC(=O)NCC(=O)O)N,189.17,122.0,216.0,13,4,5,5,246.0
11163,C(C(=O)NCC(=O)O)N,132.12,92.4,123.0,9,3,4,3,215.0
11164,C1C(O1)CO,74.08,32.8,35.9,5,1,2,1,-45.0
11165,CCCN.Cl,95.57,26.0,7.2,5,2,1,1,161.0
11166,C=CCI,167.98,0.0,17.2,4,0,0,1,-99.3
11173,CC(=CCO)C,86.13,20.2,51.0,6,1,1,1,-59.3
11181,C=CCNC(=O)N,100.12,55.1,79.8,7,2,1,2,85.0
11194,C=CCOCC=C,98.14,9.2,49.2,7,0,1,4,-6.0
11197,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,368.6,37.3,275.0,26,1,2,22,84.2
11198,CCN.Cl,81.54,26.0,2.8,4,2,1,0,109.5
11201,CC(Br)Br,187.86,0.0,11.5,4,0,0,0,-63.0
11202,CC(=C)Br,120.98,0.0,30.3,4,0,0,0,-126.0
11203,CC(=C)Cl,76.52,0.0,30.3,4,0,0,0,-137.4
11205,C(Br)(Br)(Br)Br,331.63,0.0,19.1,5,0,0,0,90.07
11206,CC(C)(C)I,184.02,0.0,25.1,5,0,0,0,-38.2
11210,CC(C)(C)C=C,84.16,0.0,45.5,6,0,0,1,-115.2
11215,CCC(C)(C)C(C)C,114.23,0.0,60.4,8,0,0,2,-100.9
11216,CCC(C)(C)C(=C)C,112.21,0.0,88.2,8,0,0,2,-69.0
11220,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])Br,229.93,138.0,171.0,11,0,6,0,17.5
11229,CCC(C)(C)CC,100.2,0.0,38.0,7,0,0,2,-134.9
11233,CCCC(C)(C)CC,114.23,0.0,53.1,8,0,0,3,-126.1
11239,CC(C)C=C,70.13,0.0,27.0,5,0,0,1,-168.5
11240,CCC(=C)C,70.13,0.0,35.3,5,0,0,1,-137.5
11241,CC(=C)CCl,90.55,0.0,38.9,5,0,0,1,-80.0
11249,CC(C)C(=C)C,84.16,0.0,51.1,6,0,0,1,-157.3
11250,CC(=C(C)C)C,84.16,0.0,50.1,6,0,0,0,-74.6
11266,CCC(C(=O)O)O,104.1,57.5,69.3,7,2,3,2,44.2
11269,CC(C)C(C)C(C)C,114.23,0.0,45.1,8,0,0,2,-109.2
11271,CC(C)C(=O)C(C)C,114.19,17.1,72.4,8,0,1,2,-69.0
11279,CC1=C(C(=CC=C1)O)C(=O)O,152.15,57.5,155.0,11,2,3,1,173.0
11286,CN1C2=C(N=C1OC)N(C(=O)N(C2=O)C)C,224.22,67.7,335.0,16,0,4,1,176.0
11287,CC1=C2C(=CC=CC2=CC=C1)C,156.22,0.0,134.0,12,0,0,0,65.0
11288,C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,210.14,112.0,275.0,15,3,6,3,200.0
11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,380.9,27.7,442.0,27,0,3,6,115.0
11291,CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4,261.399,3.2,391.0,20,0,1,1,91.0
11298,CC1=C(C(=CC=C1)[N+](=O)[O-])N,152.15,71.8,155.0,11,1,3,0,96.0
11304,CC1=CC=C(C2=CC=CC=C12)C,156.22,0.0,132.0,12,0,0,0,7.6
11306,CC1=C2C=CC=C(C2=CC=C1)C,156.22,0.0,132.0,12,0,0,0,82.0
11308,COC1=C(C(=C(C=C1)C(=O)O)OC)OC,212.2,65.0,218.0,15,1,5,4,100.5
11309,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,257.12,0.0,225.0,15,0,0,0,64.5
11310,CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C,258.269,52.6,352.0,19,0,4,4,113.0
11312,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],184.11,112.0,198.0,13,1,5,0,63.5
11316,C1=CC=C2C(=C1)C=CC(=C2Br)O,223.07,20.2,160.0,12,1,1,0,84.0
11317,CC1=C(C2=CC=CC=C2C=C1)C,156.22,0.0,150.0,12,0,0,0,1.6
11325,C1=CC=C2C(=C1)C(=O)N(C2=O)CCBr,254.08,37.4,243.0,14,0,2,2,82.5
11326,CC1=CC2=C(C=CC=C2C=C1)C,156.22,0.0,150.0,12,0,0,0,-13.9
11327,CC1=CC2=CC=CC=C2C(=C1)C,156.22,0.0,150.0,12,0,0,0,-6.0
11328,CC1=CC2=CC=CC(=C2C=C1)C,156.22,0.0,150.0,12,0,0,0,-16.9
11333,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,342.3,190.0,395.0,23,8,11,5,169.0
11334,C1=CC(=C(C(=C1)Cl)Cl)O,163.0,20.2,97.1,9,1,1,0,58.0
11336,CC1=C(C(=C(C(=C1Br)Br)Br)Br)O,423.72,20.2,166.0,12,1,1,0,208.0
11341,C1=CC=C(C(=C1)[N+](=O)[O-])Br,202.01,45.8,134.0,10,0,2,0,43.0
11342,C1=CC=C2C(=C1)C=C3C(=C2O)C=CC(=C3O)O,226.23,60.7,281.0,17,3,3,0,208.0
11345,CC(C)C1=CC=CC=C1C(C)C,162.27,0.0,108.0,12,0,0,2,-57.0
11346,CC(=O)C1=CC=CC=C1[N+](=O)[O-],165.15,62.9,197.0,12,0,3,1,28.5
11348,C1=CC(=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-],184.11,112.0,220.0,13,1,5,0,134.0
11350,C1=CC=C(C=C1)C(CC2=CC(=C(C(=C2)I)O)I)C(=O)O,494.06,57.5,319.0,20,2,3,4,164.0
11353,C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N,194.23,38.9,229.0,15,1,2,0,108.0
11357,CCC1=CC=CC=C1N,121.18,26.0,80.6,9,1,1,1,-46.5
11358,COC1=CC=CC=C1Br,187.03,9.2,85.0,9,0,1,1,2.5
11359,C1=CC2=C(C(=C1)N)N=CC=C2,144.17,38.9,136.0,11,1,2,0,70.0
11364,CC(=O)N(C)C1=CC=CC=C1,149.19,20.3,139.0,11,0,1,1,103.0
11366,COC1=C(C=CC(=C1)C=C2CCCC(=CC3=CC(=C(C=C3)O)OC)C2=O)O,366.4,76.0,533.0,27,2,5,4,178.5
11367,CN(C1=CC=C(C=C1)O)C(=O)C(Cl)Cl,234.08,40.5,203.0,14,1,2,2,175.0
11369,CCC1=C(C(=CC=C1)CC)N,149.23,26.0,99.4,11,1,1,2,3.5
11372,C1=CC=C2C=C(C=CC2=C1)Br,207.07,0.0,133.0,11,0,0,0,59.0
11373,C1=CC2=C(C=CC(=C2)N)N=C1,144.17,38.9,136.0,11,1,2,0,114.0
11374,C1=CC2=C(C=CC(=C2)O)N=C1,145.16,33.1,138.0,11,1,2,0,195.0
11375,C1=CC=C2C(=C1)C=C(C=N2)N,144.17,38.9,136.0,11,1,2,0,91.5
11379,C1=CC=C2C(=C1)C=CC(=N2)N,144.17,38.9,136.0,11,1,2,0,131.5
11380,CCN(CC)C1=NC(=NC(=N1)Cl)N(CC)CC,257.76,45.2,188.0,17,0,5,6,27.0
11381,C1=CC=C(C=C1)C2=CC(=CC=C2)O,170.21,20.2,149.0,13,1,1,1,78.0
11383,CCOC1=CC=CC=C1NC(=O)C,179.22,38.3,170.0,13,1,2,3,79.0
11386,CC1=CC2=CC=CC=C2C=C1C,156.22,0.0,132.0,12,0,0,0,105.0
11387,CC1=CC2=C(C=C1)C=C(C=C2)C,156.22,0.0,132.0,12,0,0,0,112.0
11392,C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-],173.17,45.8,200.0,13,0,2,0,79.0
11393,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,186.21,37.3,212.0,14,1,2,2,142.0
11396,CC1=CC2=C(C=C1)C=CC(=C2)C,156.22,0.0,134.0,12,0,0,0,97.0
11397,C1=CC(=CC2=C1C=CC(=C2)O)O,160.17,40.5,142.0,12,2,2,0,193.0
11414,C1=CC=C(C(=C1)Br)Br,235.9,0.0,62.9,8,0,0,0,7.1
11415,C1=CC=C(C(=C1)Br)I,282.9,0.0,74.9,8,0,0,0,9.5
11417,CC1=C(C=NC=C1)C,107.15,12.9,70.8,8,0,1,0,-11.0
11418,CC1CCCCC1O,114.19,20.2,70.8,8,1,1,0,-9.5
11419,CC1CCCCC1=O,112.17,17.1,96.6,8,0,1,0,-14.0
11422,CC1=CC(=C(C=C1)N)Br,186.05,26.0,94.9,9,1,1,0,26.0
11423,CC1=C(C=CC(=C1)Br)N,186.05,26.0,94.9,9,1,1,0,59.5
11428,CCC(CC)O,88.15,20.2,23.1,6,1,1,2,-8.0
11432,C1=NN=CN1N,84.08,56.7,38.8,6,1,3,0,82.5
11439,C1CC(=O)NC1=O,99.09,46.2,105.0,7,1,2,0,126.5
11442,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,302.4,43.4,574.0,22,0,3,6,-40.0
11450,CC(C)(C)C1=CC(=CC=C1)O,150.22,20.2,123.0,11,1,1,1,42.3
11454,CC(C1=CC=CC=C1)Br,185.06,0.0,74.6,9,0,0,1,-65.0
11456,C1=CC(=CC(=C1)Br)C(=O)O,201.02,37.3,136.0,10,1,2,1,155.0
11457,C1=CC(=CC(=C1)Br)[N+](=O)[O-],202.01,45.8,134.0,10,0,2,0,56.0
11459,C1=C(C=C(C=C1[N+](=O)[O-])O)[N+](=O)[O-],184.11,112.0,198.0,13,1,5,0,125.1
11462,CC(C)C1=CC=C(C=C1)Br,199.09,0.0,90.9,10,0,0,1,-22.5
11464,C1=CC(=CC=C1C(=O)O)Br,201.02,37.3,128.0,10,1,2,1,254.5
11465,CN(C)C1=CC=C(C=C1)Br,200.08,3.2,95.4,10,0,1,1,55.0
11466,C1=CC(=CC=C1[N+](=O)[O-])Br,202.01,45.8,126.0,10,0,2,0,127.0
11473,C1=CC=C(C=C1)N=O,107.11,29.4,76.6,8,0,2,0,68.5
11475,CCC1=CC(=CC=C1)N,121.18,26.0,80.6,9,1,1,1,-64.0
11477,C1=CC(=CC(=C1)Cl)C=O,140.56,17.1,103.0,9,0,1,1,17.5
11487,C1=CC=C(C=C1)NC2=CC=CC=C2,169.22,12.0,116.0,13,1,1,2,52.95
11493,CC(=O)NC1=CC(=CC=C1)Cl,169.61,29.1,149.0,11,1,1,1,80.0
11495,C1=CC(=C(C=C1OCC(=O)O)Cl)Cl,221.03,46.5,186.0,13,1,3,3,139.0
11497,C1=CC(=CC(=C1)Cl)OCC(=O)O,186.59,46.5,160.0,12,1,3,3,110.0
11500,CC(=O)NCC1=CC=CC=C1,149.19,29.1,128.0,11,1,1,2,61.0
11504,CCC1=CC=C(C=C1)N,121.18,26.0,72.6,9,1,1,1,-4.8
11505,CC1=CC=C(C=C1)CO,122.16,20.2,72.6,9,1,1,1,61.5
11506,C1=CC(=CC=C1CO)CO,138.16,40.5,73.3,10,2,2,2,117.5
11507,CCCC(C)CC,100.2,0.0,31.0,7,0,0,3,-119.0
11509,CCCC(=O)CC,100.16,17.1,57.2,7,0,1,3,-55.5
11512,CCCC(C)CCC,114.23,0.0,33.3,8,0,0,4,-121.0
11513,CCCC(CCC)O,116.2,20.2,37.7,8,1,1,4,-41.2
11517,CCCCCCCC(=O)OCCCC,200.32,26.3,132.0,14,0,2,10,-42.9
11519,CCCCC(C)CC,114.23,0.0,39.3,8,0,0,4,-100.0
11522,C1=CC(=CC=C1Br)I,282.9,0.0,66.9,8,0,0,0,92.0
11525,CC1CCC(=O)CC1,112.17,17.1,86.6,8,0,1,0,-40.6
11526,CC1=CN=C(C=C1)C,107.15,12.9,70.8,8,0,1,0,-16.0
11529,CCCCOC(=O)CC,130.18,26.3,79.0,9,0,2,5,-89.33
11535,CC=C=C,54.09,0.0,38.0,4,0,0,0,-136.2
11536,CC=CCl,76.52,0.0,22.5,4,0,0,0,-116.9
11542,CCCC(C)(C)C,100.2,0.0,38.5,7,0,0,2,-123.8
11545,C[N+](C)(C)CC(=O)O.[Cl-],153.61,37.3,93.1,9,1,3,2,241.5
11546,CC(=O)CC(C)(C)C,114.19,17.1,87.1,8,0,1,2,-64.0
11549,CC1(CCCCC1)C,112.21,0.0,64.09899999999999,8,0,0,0,-33.3
11550,CC1(CCCCC1)O,114.19,20.2,72.5,8,1,1,0,25.0
11551,CCCCC(C)(C)C,114.23,0.0,47.5,8,0,0,3,-121.1
11552,CC(C)CC=O,86.13,17.1,39.2,6,0,1,2,-51.0
11553,C(CBr)C(=O)O,152.97,37.3,52.8,6,1,2,2,62.5
11558,CC1C=CC(=O)O1,98.1,26.3,115.0,7,0,2,0,18.0
11559,CC1=CCC(=O)O1,98.1,26.3,124.0,7,0,2,0,18.0
11560,CC1=CC(=CC=C1)Br,171.03,0.0,70.8,8,0,0,0,-39.8
11561,C1=CC(=CC(=C1)I)Br,282.9,0.0,74.9,8,0,0,0,-9.3
11562,C1=CC(=CC(=C1)Br)N,172.02,26.0,74.9,8,1,1,0,18.5
11563,C1=CC(=CC(=C1)Br)O,173.01,20.2,74.9,8,1,1,0,33.0
11565,CC1=CC(=CN=C1)C,107.15,12.9,62.8,8,0,1,0,-6.6
11567,CC1CCCC(=O)C1,112.17,17.1,96.6,8,0,1,0,-73.5
11568,C1=CC(=CC(=C1)O)N,109.13,46.2,74.9,8,2,2,0,123.0
11571,C1=C(C=C(C=C1Cl)Cl)O,163.0,20.2,87.1,9,1,1,0,68.0
11575,C1=CC=C(C=C1)I,204.01,0.0,46.1,7,0,0,0,-31.3
11576,CCCCOC(=O)CC(=O)C,158.19,43.4,140.0,11,0,3,6,-35.6
11579,CC(=O)CCC(=O)O,116.11,54.4,106.0,8,1,3,3,33.0
11582,CCCCC(C)C,100.2,0.0,29.0,7,0,0,3,-118.1
11587,C=CCC=C,68.12,0.0,29.3,5,0,0,2,-148.8
11592,CC(C)CCC(C)C,114.23,0.0,36.0,8,0,0,3,-91.0
11594,CCCCCC(C)C,114.23,0.0,37.3,8,0,0,4,-108.95
11596,CCCCOC(=O)N,117.15,52.3,72.8,8,1,2,4,53.0
11597,CCCCC=C,84.16,0.0,29.0,6,0,0,3,-139.8
11598,C=CCCC=C,82.14,0.0,36.0,6,0,0,3,-140.7
11599,CC=CCC=C,82.14,0.0,51.1,6,0,0,2,-138.7
11601,CCC=CCC,84.16,0.0,29.3,6,0,0,2,-114.4
11605,C1CC=CC=C1,80.13,0.0,66.0,6,0,0,0,-89.0
11610,CCCCCC=C,98.19,0.0,37.3,7,0,0,4,-119.7
11634,CCCCCCCCCCCC=CCCCCC(=O)O,282.5,37.3,234.0,20,1,2,15,29.8
11635,CCCCCCCCCCCCCCCCCC,254.5,0.0,112.0,18,0,0,15,28.12
11636,CCCCCCCCCCCCCCCCCCCCCCCCCCC,380.7,0.0,208.0,27,0,0,24,59.15
11646,C[N+]#[C-],41.05,4.4,29.3,3,0,1,0,-45.0
11647,CNO,47.056999999999995,32.299,4.8,3,2,2,0,87.5
11657,CC1CC1,56.11,0.0,19.2,4,0,0,0,-177.3
11659,C(Cl)(Cl)(Br)Br,242.72,0.0,30.6,5,0,0,0,38.0
11660,CC(C)(Cl)Cl,112.98,0.0,27.9,5,0,0,0,-33.8
11669,CC(=C)C(C)(C)C,98.19,0.0,72.5,7,0,0,1,-109.9
11670,CC(C)C(C)(C)O,102.17,20.2,55.2,7,1,1,1,-14.0
11671,CC(C)(C(=O)O)O,104.1,57.5,84.9,7,2,3,1,82.5
11672,CC(C)(C)[N+](=O)[O-],103.12,45.8,76.7,7,0,2,0,26.23
11675,CC(C)(C)C(C)(C)C,114.23,0.0,55.0,8,0,0,1,100.7
11676,CC(C)(C)C(C)(C)O,116.2,20.2,76.9,8,1,1,1,17.0
11677,C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,285.2,0.0,111.0,10,0,0,1,29.4
11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,384.5,60.4,821.0,28,0,4,3,214.0
11684,CCC(C)(C)C(=O)O,116.16,37.3,94.7,8,1,2,2,-14.0
11686,CC(C)(C(=O)O)C(=O)O,132.11,74.6,131.0,9,2,4,2,192.0
11687,CC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O)O,346.5,74.6,667.0,25,2,4,1,225.0
11688,CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],165.06,138.0,169.0,11,0,6,0,57.0
11689,C1=CC=C2C(=C1)C(=O)OC23C4=C(C(=C(C=C4)O)Br)OC5=C3C=CC(=C5Br)O,490.1,76.0,585.0,27,2,5,0,285.0
11692,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)Br,323.2,0.0,235.0,20,0,0,3,153.0
11696,CCC(CO)(CO)[N+](=O)[O-],149.15,86.3,115.0,10,2,4,3,57.5
11701,CC(C)(CC(=O)O)C(=O)O,146.14,74.6,159.0,10,2,4,3,140.5
11702,CCC(CC)(CC)O,116.2,20.2,47.1,8,1,1,3,-12.5
11714,CC(=C=C)C,68.12,0.0,60.1,5,0,0,0,-113.6
11715,CC(=O)CBr,136.98,17.1,42.2,5,0,1,1,-36.5
11719,CNC(=O)N,74.08,55.1,42.9,5,2,1,0,103.0
11722,COC(=O)N,75.07,52.3,42.9,5,1,2,1,54.0
11723,CCN(C)C,73.14,3.2,17.6,5,0,1,1,-140.0
11724,CO[N+](=O)[O-],77.04,55.0,36.6,5,0,3,0,-82.5
11725,CC1CCC1,70.13,0.0,27.0,5,0,0,0,-161.5
11731,CC(C)C(C)N,87.16,26.0,32.9,6,1,1,1,-50.0
11734,CC(C(=O)O)Cl,108.52,37.3,61.8,6,1,2,1,-12.05
11735,C=C(C(=O)O)Cl,106.51,37.3,86.8,6,1,2,1,66.0
11739,COC(=O)C(Cl)(Cl)Cl,177.41,26.3,95.2,8,0,2,1,-17.5
11742,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,212.29,20.2,208.0,16,1,1,2,74.75
11746,C(C(C(=O)O)Br)Br,231.87,37.3,73.3,7,1,2,2,66.5
11747,CCC(=O)C(=O)C,100.12,34.1,94.3,7,0,2,2,-52.0
11756,CCC(C(=O)O)C(=O)O,132.11,74.6,115.0,9,2,4,3,114.0
11758,CC(C)N(C(C)C)N=O,130.19,32.7,83.1,9,0,3,2,48.0
11759,C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])Cl,192.0,45.8,149.0,11,0,2,0,72.5
11760,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,155.11,86.3,145.0,11,2,4,0,82.0
11762,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,286.3,40.5,346.0,22,2,2,1,215.5
11763,CC1=C(C(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],227.13,138.0,316.0,16,0,6,0,112.0
11764,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],218.17,91.6,268.0,16,0,4,0,173.0
11766,C1=CC=C(C=C1)C2=C3C=CC=CC3=CC4=CC=CC=C42,254.3,0.0,292.0,20,0,0,1,156.0
11767,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],223.23,45.8,277.0,17,0,2,0,146.0
11768,C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)O,256.209,94.8,407.0,19,3,5,0,313.0
11775,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3,245.3,3.2,202.0,19,0,1,3,126.83
11779,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=O)NC2=O,192.13,92.0,309.0,14,1,4,0,214.0
11782,CC1=C(C(=CC=C1)C(=O)O)C,150.17,37.3,154.0,11,1,2,1,146.0
11783,CC1=C(C=CC=C1[N+](=O)[O-])N,152.15,71.8,155.0,11,1,3,0,92.0
11791,CCC1=C(C(=C(C(=C1CC)CC)CC)CC)CC,246.4,0.0,146.0,18,0,0,6,129.0
11795,C1=CC=C(C=C1)C2=CC=CC3=CC=CC=C32,204.27,0.0,214.0,16,0,0,1,45.0
11796,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O,224.21,54.4,349.0,17,1,3,0,306.0
11797,CC1=CC=CC=C1C2=CC=CC=C2C,182.26,0.0,153.0,14,0,0,1,19.5
11802,C1=CC=C2C(=C1)C(=CC(=C2O)[N+](=O)[O-])[N+](=O)[O-],234.16,112.0,324.0,17,1,5,0,131.0
11803,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],218.17,91.6,266.0,16,0,4,0,219.0
11812,C1=CC(=C(C(=C1)C(=O)O)O)C(=O)O,182.13,94.8,203.0,13,3,5,2,244.5
11813,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],182.13,91.6,198.0,13,0,4,0,66.0
11814,C1=CC(=C(C(=C1)[N+](=O)[O-])Cl)[N+](=O)[O-],202.55,91.6,202.0,13,0,4,0,88.0
11816,COC(=O)C1=CC=CC=C1C(=O)C2=CC=CC=C2,240.25,43.4,305.0,18,0,3,4,52.0
11817,COC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],243.13,147.0,306.0,17,0,7,1,69.0
11818,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-],218.17,91.6,296.0,16,0,4,0,148.0
11820,CN1C(=O)C=CC2=CC=CC=C21,159.18,20.3,222.0,12,0,1,0,74.0
11825,C1=CC=C(C(=C1)C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],244.2,91.6,315.0,18,0,4,1,93.5
11829,C1=CC2=C(C=CC=N2)C(=C1)[N+](=O)[O-],174.16,58.7,202.0,13,0,3,0,74.0
11839,COC1=C(C=C(C=C1Br)Br)Br,344.83,9.2,119.0,11,0,1,1,88.0
11841,CC(=O)OC1=CNC2=CC=CC=C21,175.18,42.1,205.0,13,1,2,2,129.0
11843,CC1=C(C=CC=C1O)O,124.14,40.5,82.9,9,2,2,0,120.0
11844,C1=CC(=C(C(=C1)Cl)Cl)N,162.01,26.0,97.1,9,1,1,0,24.0
11845,C1=CC(=C(C(=C1)I)I)I,455.8,0.0,84.3,9,0,0,0,116.0
11846,C1=CC(=C(C(=C1)Cl)N)Cl,162.01,26.0,87.1,9,1,1,0,39.0
11847,C1=CC(=C(C(=C1)Br)O)Br,251.9,20.2,87.1,9,1,1,0,56.5
11849,CC1=CC(=C(C(=C1[N+](=O)[O-])C)[N+](=O)[O-])C,210.19,91.6,244.0,15,0,4,0,85.3
